,dt,id,jd,seg_pos,t,track_pos,x,y,z,seg.D_msd,seg.D_msd_intercept,seg.D_msd_r,seg.D_msd_std_err,seg.id,seg.lifetime,seg.loc_count,seg.mjd,seg.mjd_n,seg.mjd_std_err,seg.motion,seg.msd,seg.msd_n,seg.msd_std_err,seg.t_start,seg.track_pos,track.id,track.lifetime,track.loc_count,track.noise,track.seg_count,track.t_start
510,1,510,324.2298567,19,30,0,7250,37265,5200,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
511,1,511,145,2,30,1,41905,31610,5400,0.00661541762,0.07137434211,0.9960369074,3.489526139e-007,18,6,7,245.5883768,6,90.8924447,immobile,101620.8333,6,56784.80189,28,1,11,105,106,0,7,0
512,1,512,0,10,30,1,18415,33785,7300,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
513,1,513,522.8049349,2,30,0,29000,29290,9700,0.01279782609,0.180815,0.7601420875,0.0002393396342,132,4,5,434.663458,4,162.4155455,diffusion,268068.75,4,127421.1563,28,0,95,4,5,0,1,28
514,0,514,0,2,30,0,33205,34075,9700,0.1142663043,-0.29435,1,1.57278211e-032,131,2,3,461.0400862,2,136.8102295,diffusion,231275,2,126150,28,0,94,2,3,0,1,28
515,0,515,0,0,30,0,10150,48430,11400,0,0,0,0,136,0,1,0,0,0,none,0,0,0,30,0,99,0,1,0,1,30
516,1,516,0,31,31,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
517,1,517,145,31,31,0,24940,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
518,1,518,145,31,31,0,6670,30450,1200,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
519,1,519,145,11,31,1,25375,15370,2100,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
520,1,520,145,0,31,1,25955,22910,2600,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
521,1,521,0,31,31,0,21460,25085,2800,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
522,1,522,145,3,31,1,24650,20590,3000,0.0006813769072,0.01123367414,0.9805112066,3.924084434e-009,50,21,22,91.43728093,21,18.24428787,immobile,15017.85714,21,3290.247649,28,1,20,185,186,0,9,0
523,1,523,145,24,31,1,33205,38570,4900,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
524,1,524,145,3,31,1,41760,31610,5300,0.00661541762,0.07137434211,0.9960369074,3.489526139e-007,18,6,7,245.5883768,6,90.8924447,immobile,101620.8333,6,56784.80189,28,1,11,105,106,0,7,0
525,1,525,145,20,31,0,7395,37555,5400,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
526,1,526,145,11,31,1,18415,33785,7400,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
527,1,527,435,3,31,0,29290,28855,9700,0.01279782609,0.180815,0.7601420875,0.0002393396342,132,4,5,434.663458,4,162.4155455,diffusion,268068.75,4,127421.1563,28,0,95,4,5,0,1,28
528,0,528,0,0,31,0,32045,33495,10900,0,0,0,0,1703,0,1,0,0,0,none,0,0,0,31,0,1576,0,1,1,1,31
529,0,529,0,0,31,0,10005,48865,11500,0,0,0,0,144,0,1,0,0,0,none,0,0,0,31,0,101,0,1,0,1,31
530,1,530,0,32,32,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
531,1,531,145,32,32,0,25085,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
532,1,532,145,32,32,0,6670,30305,1100,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
533,1,533,145,12,32,1,25520,15370,1600,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
534,1,534,145,1,32,1,25955,23055,2600,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
535,1,535,0,32,32,0,21460,25085,2800,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
536,1,536,0,4,32,1,24650,20445,3100,0.0006813769072,0.01123367414,0.9805112066,3.924084434e-009,50,21,22,91.43728093,21,18.24428787,immobile,15017.85714,21,3290.247649,28,1,20,185,186,0,9,0
537,1,537,145,25,32,1,33205,38715,4900,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
538,1,538,0,4,32,1,41615,31610,5200,0.00661541762,0.07137434211,0.9960369074,3.489526139e-007,18,6,7,245.5883768,6,90.8924447,immobile,101620.8333,6,56784.80189,28,1,11,105,106,0,7,0
539,1,539,917.0605214,21,32,0,7540,37555,5600,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
540,1,540,145,12,32,1,18270,33785,7300,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
541,0,541,0,4,32,0,29290,29290,9900,0.01279782609,0.180815,0.7601420875,0.0002393396342,132,4,5,434.663458,4,162.4155455,diffusion,268068.75,4,127421.1563,28,0,95,4,5,0,1,28
542,0,542,0,0,32,0,16530,41760,10500,0,0,0,0,145,0,1,0,0,0,none,0,0,0,32,0,102,0,1,0,1,32
543,1,543,458.5302607,0,32,0,33640,31900,11400,0.04570652174,0,0,0,146,1,2,458.5302607,1,0,diffusion,210250,1,0,32,0,103,1,2,0,1,32
544,0,544,0,0,32,0,10150,48720,11500,0,0,0,0,147,0,1,0,0,0,none,0,0,0,32,0,104,0,1,0,1,32
545,1,545,0,33,33,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
546,1,546,0,33,33,0,24940,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
547,1,547,0,33,33,0,6525,30305,1100,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
548,1,548,0,13,33,1,25520,15515,2100,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
549,1,549,145,2,33,1,25955,22910,2400,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
550,0,550,0,0,33,0,46400,28855,2500,0,0,0,0,149,0,1,0,0,0,none,0,0,0,33,0,106,0,1,0,1,33
551,1,551,145,33,33,0,21460,25085,2800,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
552,1,552,0,5,33,1,24650,20445,3100,0.0006813769072,0.01123367414,0.9805112066,3.924084434e-009,50,21,22,91.43728093,21,18.24428787,immobile,15017.85714,21,3290.247649,28,1,20,185,186,0,9,0
553,0,553,0,0,33,0,37700,8265,3600,0,0,0,0,150,0,1,0,0,0,none,0,0,0,33,0,107,0,1,0,1,33
554,1,554,0,26,33,1,33205,38570,4900,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
555,1,555,458.5302607,5,33,1,41615,31610,5000,0.00661541762,0.07137434211,0.9960369074,3.489526139e-007,18,6,7,245.5883768,6,90.8924447,immobile,101620.8333,6,56784.80189,28,1,11,105,106,0,7,0
556,0,556,0,0,33,0,19285,34365,5200,0,0,0,0,1704,0,1,0,0,0,none,0,0,0,33,0,1577,0,1,1,1,33
557,0,557,0,0,33,0,46110,23635,5400,0,0,0,0,148,0,1,0,0,0,none,0,0,0,33,0,105,0,1,0,1,33
558,1,558,0,22,33,0,8410,37845,6100,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
559,1,559,0,13,33,1,18415,33785,7300,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
560,0,560,0,0,33,0,10295,49155,11400,0,0,0,0,151,0,1,0,0,0,none,0,0,0,33,0,108,0,1,0,1,33
561,0,561,0,1,33,0,34075,31755,11500,0.04570652174,0,0,0,146,1,2,458.5302607,1,0,diffusion,210250,1,0,32,0,103,1,2,0,1,32
562,0,562,0,0,33,0,10295,49155,11800,0,0,0,0,152,0,1,0,0,0,none,0,0,0,33,0,109,0,1,0,1,33
563,1,563,0,34,34,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
564,1,564,0,34,34,0,24940,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
565,0,565,0,34,34,0,6525,30305,1200,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
566,1,566,145,14,34,1,25520,15515,2200,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
567,1,567,0,3,34,1,25955,22765,2500,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
568,0,568,0,0,34,0,46400,28855,2500,0,0,0,0,158,0,1,0,0,0,none,0,0,0,34,0,115,0,1,0,1,34
569,1,569,0,34,34,0,21460,24940,2800,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
570,1,570,0,6,34,1,24650,20445,3100,0.0006813769072,0.01123367414,0.9805112066,3.924084434e-009,50,21,22,91.43728093,21,18.24428787,immobile,15017.85714,21,3290.247649,28,1,20,185,186,0,9,0
571,0,571,0,0,34,0,37700,8265,3400,0,0,0,0,157,0,1,0,0,0,none,0,0,0,34,0,114,0,1,0,1,34
572,1,572,0,0,34,0,24650,21605,4000,0.000939808256,0.02185182584,0.8173286535,1.950771711e-007,159,11,12,106.3047082,11,34.1111018,immobile,22936.36364,11,9594.969304,34,0,116,11,12,0,1,34
573,1,573,145,0,34,0,31610,12615,4600,0.004570652174,0,0,0,154,1,2,145,1,0,diffusion,21025,1,0,34,0,111,1,2,0,1,34
574,1,574,0,27,34,1,33205,38570,4900,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
575,0,575,0,6,34,1,41760,32045,5200,0.00661541762,0.07137434211,0.9960369074,3.489526139e-007,18,6,7,245.5883768,6,90.8924447,immobile,101620.8333,6,56784.80189,28,1,11,105,106,0,7,0
576,1,576,0,23,34,0,8410,37845,6000,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
577,1,577,205.0609665,14,34,1,18415,33785,7300,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
578,0,578,0,0,34,0,10585,48575,11500,0,0,0,0,155,0,1,0,0,0,none,0,0,0,34,0,112,0,1,0,1,34
579,0,579,0,0,34,0,10585,48575,11700,0,0,0,0,153,0,1,0,0,0,none,0,0,0,34,0,110,0,1,0,1,34
580,0,580,0,0,34,0,33060,31900,11900,0,0,0,0,1705,0,1,0,0,0,none,0,0,0,34,0,1578,0,1,1,1,34
581,0,581,0,0,34,0,10585,48575,11900,0,0,0,0,156,0,1,0,0,0,none,0,0,0,34,0,113,0,1,0,1,34
582,1,582,0,35,35,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
583,1,583,145,35,35,0,24940,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
584,0,584,0,0,35,0,6815,30595,1100,0,0,0,0,162,0,1,0,0,0,none,0,0,0,35,0,119,0,1,0,1,35
585,1,585,145,15,35,1,25375,15515,2100,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
586,1,586,0,4,35,1,25955,22765,2700,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
587,1,587,0,35,35,0,21460,24940,2900,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
588,1,588,0,7,35,1,24650,20445,3100,0.0006813769072,0.01123367414,0.9805112066,3.924084434e-009,50,21,22,91.43728093,21,18.24428787,immobile,15017.85714,21,3290.247649,28,1,20,185,186,0,9,0
589,0,589,0,0,35,0,37700,8265,3600,0,0,0,0,161,0,1,0,0,0,none,0,0,0,35,0,118,0,1,0,1,35
590,1,590,0,1,35,0,24650,21605,4100,0.000939808256,0.02185182584,0.8173286535,1.950771711e-007,159,11,12,106.3047082,11,34.1111018,immobile,22936.36364,11,9594.969304,34,0,116,11,12,0,1,34
591,0,591,0,1,35,0,31465,12615,4600,0.004570652174,0,0,0,154,1,2,145,1,0,diffusion,21025,1,0,34,0,111,1,2,0,1,34
592,1,592,0,0,35,2,41615,31465,4800,0.003730241935,0.04333862903,0.9751606274,2.393004262e-007,19,14,15,201.5794219,14,42.91541086,immobile,64576.78571,14,18501.19733,35,2,11,105,106,0,7,0
593,1,593,0,28,35,1,33205,38570,4900,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
594,1,594,145,24,35,0,8410,37845,6100,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
595,1,595,0,15,35,1,18270,33640,7400,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
596,0,596,0,0,35,0,10295,48575,11400,0,0,0,0,160,0,1,0,0,0,none,0,0,0,35,0,117,0,1,0,1,35
597,0,597,0,0,35,0,30740,32480,11500,0,0,0,0,1706,0,1,0,0,0,none,0,0,0,35,0,1579,0,1,1,1,35
598,1,598,0,36,36,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
599,1,599,0,36,36,0,24795,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
600,0,600,0,0,36,0,6670,30595,1500,0,0,0,0,163,0,1,0,0,0,none,0,0,0,36,0,120,0,1,0,1,36
601,1,601,324.2298567,16,36,1,25375,15370,1800,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
602,1,602,0,5,36,1,25955,22765,2600,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
603,1,603,145,36,36,0,21460,24940,2900,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
604,1,604,0,8,36,1,24650,20445,3200,0.0006813769072,0.01123367414,0.9805112066,3.924084434e-009,50,21,22,91.43728093,21,18.24428787,immobile,15017.85714,21,3290.247649,28,1,20,185,186,0,9,0
605,1,605,145,2,36,0,24650,21605,4300,0.000939808256,0.02185182584,0.8173286535,1.950771711e-007,159,11,12,106.3047082,11,34.1111018,immobile,22936.36364,11,9594.969304,34,0,116,11,12,0,1,34
606,1,606,145,29,36,1,33205,38570,5000,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
607,1,607,145,1,36,2,41615,31465,5200,0.003730241935,0.04333862903,0.9751606274,2.393004262e-007,19,14,15,201.5794219,14,42.91541086,immobile,64576.78571,14,18501.19733,35,2,11,105,106,0,7,0
608,0,608,0,0,36,0,45965,23490,5500,0,0,0,0,164,0,1,0,0,0,none,0,0,0,36,0,121,0,1,0,1,36
609,0,609,0,0,36,0,18850,33930,5700,0,0,0,0,1708,0,1,0,0,0,none,0,0,0,36,0,1581,0,1,1,1,36
610,1,610,458.5302607,25,36,0,8555,37845,6300,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
611,1,611,0,16,36,1,18270,33640,7400,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
612,0,612,0,0,36,0,29580,34510,11000,0,0,0,0,1707,0,1,0,0,0,none,0,0,0,36,0,1580,0,1,1,1,36
613,0,613,0,0,36,0,10440,48285,11400,0,0,0,0,165,0,1,0,0,0,none,0,0,0,36,0,122,0,1,0,1,36
614,1,614,0,37,37,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
615,1,615,0,37,37,0,24795,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
616,0,616,0,0,37,0,6670,30450,1200,0,0,0,0,166,0,1,0,0,0,none,0,0,0,37,0,123,0,1,0,1,37
617,1,617,324.2298567,17,37,1,25085,15515,1800,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
618,1,618,0,6,37,1,25955,22765,2600,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
619,1,619,145,37,37,0,21460,24795,2900,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
620,1,620,0,9,37,1,24650,20445,3100,0.0006813769072,0.01123367414,0.9805112066,3.924084434e-009,50,21,22,91.43728093,21,18.24428787,immobile,15017.85714,21,3290.247649,28,1,20,185,186,0,9,0
621,1,621,205.0609665,3,37,0,24650,21460,4100,0.000939808256,0.02185182584,0.8173286535,1.950771711e-007,159,11,12,106.3047082,11,34.1111018,immobile,22936.36364,11,9594.969304,34,0,116,11,12,0,1,34
622,1,622,145,30,37,1,33205,38425,5000,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
623,1,623,205.0609665,2,37,2,41470,31465,5300,0.003730241935,0.04333862903,0.9751606274,2.393004262e-007,19,14,15,201.5794219,14,42.91541086,immobile,64576.78571,14,18501.19733,35,2,11,105,106,0,7,0
624,1,624,145,26,37,0,8120,37990,6200,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
625,1,625,0,17,37,1,18270,33640,7400,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
626,0,626,0,0,37,0,10150,48140,11600,0,0,0,0,168,0,1,0,0,0,none,0,0,0,37,0,125,0,1,0,1,37
627,0,627,0,0,37,0,10150,48140,11800,0,0,0,0,167,0,1,0,0,0,none,0,0,0,37,0,124,0,1,0,1,37
628,1,628,820.2438662,0,37,0,28420,35670,12100,0.1462608696,0,0,0,169,1,2,820.2438662,1,0,diffusion,672800,1,0,37,0,126,1,2,0,1,37
629,1,629,0,38,38,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
630,0,630,0,38,38,0,24795,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
631,0,631,0,0,38,0,6380,30305,1400,0,0,0,0,171,0,1,0,0,0,none,0,0,0,38,0,128,0,1,0,1,38
632,1,632,324.2298567,18,38,1,25375,15370,1700,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
633,1,633,0,7,38,1,25955,22765,2600,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
634,1,634,0,38,38,0,21460,24940,2900,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
635,1,635,145,10,38,1,24650,20445,3200,0.0006813769072,0.01123367414,0.9805112066,3.924084434e-009,50,21,22,91.43728093,21,18.24428787,immobile,15017.85714,21,3290.247649,28,1,20,185,186,0,9,0
636,1,636,324.2298567,4,38,0,24505,21315,3900,0.000939808256,0.02185182584,0.8173286535,1.950771711e-007,159,11,12,106.3047082,11,34.1111018,immobile,22936.36364,11,9594.969304,34,0,116,11,12,0,1,34
637,1,637,0,31,38,1,33060,38425,4900,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
638,1,638,0,3,38,2,41325,31320,5000,0.003730241935,0.04333862903,0.9751606274,2.393004262e-007,19,14,15,201.5794219,14,42.91541086,immobile,64576.78571,14,18501.19733,35,2,11,105,106,0,7,0
639,1,639,0,27,38,0,8265,37990,6100,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
640,1,640,145,18,38,1,18270,33640,7300,0.000752325455,0.003921993612,0.9991292672,5.407930037e-011,4,75,76,44.60406444,75,8.462272475,immobile,7288.666667,75,1466.101828,20,1,3,297,298,0,7,0
641,0,641,0,0,38,0,10150,48140,11500,0,0,0,0,170,0,1,0,0,0,none,0,0,0,38,0,127,0,1,0,1,38
642,0,642,0,1,38,0,27840,35090,12400,0.1462608696,0,0,0,169,1,2,820.2438662,1,0,diffusion,672800,1,0,37,0,126,1,2,0,1,37
643,1,643,0,39,39,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
644,1,644,145,0,39,1,24795,17110,200,0.0003666169554,0.00343944591,0.8944953833,7.068712066e-009,25,21,22,37.38385555,21,15.18155164,immobile,6007.142857,21,2572.104904,39,1,12,562,563,0,11,0
645,1,645,458.5302607,0,39,0,6815,31030,1500,0.01077763036,0.1246834875,0.823775581,5.947363619e-006,173,39,40,302.3482997,39,34.19731901,diffusion,135853.8462,39,31937.83099,39,0,130,39,40,0,1,39
646,1,646,145,19,39,1,25230,15660,1700,0.000681136235,0.04271130694,0.5042491956,2.591799805e-007,40,23,24,194.4498345,23,21.02384413,immobile,47534.78261,23,8986.249204,20,1,15,53,54,0,4,0
647,1,647,145,8,39,1,25955,22765,2600,0.0009146564017,0.004270325086,0.9967508949,7.535157451e-010,138,31,32,53.38906344,31,13.27694441,immobile,8138.709677,31,2108.689727,31,1,100,149,150,0,7,30
648,1,648,0,39,39,0,21460,24940,2800,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
